tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,clade,collection_original,cluster_profile,cluster_label,collection_tipdate,collection_dateerror
H5N5|2344b|EPI_ISL_16209275|charadriiformes|russia|2_1_16_1_1_8_1_1|2021-04-01,H5N5,EPI_ISL_16209275,a/gull/dagestan/397-2/2021,2021-04-01,2021.25,2021-04,2021,Aves,charadriiformes,laridae,larinae sp.,gull sp.,TRUE,wild,charadriiformes-wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,dagestan,ru.da,43.0199724243525,46.8879064209307,2344b,Europe / Russia / Republic of Dagestan / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2021-04-01,FALSE
H5N5|2344b|EPI_ISL_16209276|anseriformes|russia|2_1_16_1_1_8_1_1|2020-12-29,H5N5,EPI_ISL_16209276,a/swan/rostov/2299-2/2020,2020-12-29,2020.99,2020-12,2020,Aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,rostov,ru.ro,47.725861660493,41.3470662241277,2344b,Europe / Russia / Rostov Oblast / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2020-12-29,FALSE
H5N5|2344b|EPI_ISL_16209277|anseriformes|russia|2_1_16_1_1_8_1_1|2021-11-08,H5N5,EPI_ISL_16209277,a/shelduck/kalmykia/1814-1/2021,2021-11-08,2021.85,2021-11,2021,Aves,anseriformes,anatidae,anatidae sp. (dabbling duck sp.),dabbling duck sp.,TRUE,wild,anseriformes-wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,kalmyk,ru.kl,46.4151671964121,45.3925155882675,2344b,Europe / Russia / Republic of Kalmykia / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2021-11-08,FALSE
H5N5|2344b|EPI_ISL_16209278|strigiformes|russia|2_1_16_1_1_8_1_1|2021-09-28,H5N5,EPI_ISL_16209278,a/waterfowl/russia/1526-4/2021,2021-09-28,2021.74,2021-09,2021,Aves,strigiformes,strigidae,strigiformes sp.,owl sp.,TRUE,wild,other,eastern europe,russia,rus,66.0376616061812,95.7970903417469,NA,NA,NA,NA,2344b,Europe / Russia / NA / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2021-09-28,FALSE
H5N5|2344b|EPI_ISL_12754536|accipitriformes|norway|2_1_16_1_1_8_1_1|2022-03-24,H5N5,EPI_ISL_12754536,a/sea_eagle/norway/2022-07-198_22vir3866-2/2022,2022-03-24,2022.22,2022-03,2022,Aves,accipitriformes,accipitridae,accipitridae sp. (eagle sp.),eagle sp.,TRUE,wild,other,northern europe,norway,nor,63.9836330810339,12.3044196327525,sør-trøndelag,no.st,63.1212358892601,10.3794531007054,2344b,Europe / Norway / Hitra / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2022-03-24,FALSE
H5N5|2344b|EPI_ISL_12754535|accipitriformes|norway|2_1_16_1_1_8_1_1|2022-03-25,H5N5,EPI_ISL_12754535,a/sea_eagle/norway/2022-07-196_22vir3866-1/2022,2022-03-25,2022.23,2022-03,2022,Aves,accipitriformes,accipitridae,accipitridae sp. (eagle sp.),eagle sp.,TRUE,wild,other,northern europe,norway,nor,63.9836330810339,12.3044196327525,troms,no.tr,69.2782075900742,19.5016391581555,2344b,Europe / Norway / Tromso / NA / NA,2_1_16_1_1_8_1_1,H5N5/2020/R2_Europe,2022-03-25,FALSE
H5N5|NA|EPI_ISL_3128537|strigiformes|sweden|NA|2021-03-28,H5N5,EPI_ISL_3128537,A/Tawny_owl/Sweden/SVA210406SZ0042/FB001362/M-2021/NA,2021-03-28,2021.24,2021-03,2021,Aves,strigiformes,strigidae,strix aluco,tawny owl,TRUE,wild,other,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-28,FALSE
H5N5|NA|EPI_ISL_1389396|anseriformes|sweden|NA|2021-03-15,H5N5,EPI_ISL_1389396,A/Canada_Goose/Sweden/SVA210316SZ0497/KN001014/T/2021,2021-03-15,2021.2,2021-03,2021,Aves,anseriformes,anatidae,branta canadensis,canada goose,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-15,FALSE
H5N5|NA|EPI_ISL_1308013|accipitriformes|sweden|NA|2021-02-26,H5N5,EPI_ISL_1308013,A/buzzard/Sweden/SVA210304SZ0317/KN000809/Sk/2021,2021-02-26,2021.15,2021-02,2021,Aves,accipitriformes,accipitridae,buteo buteo,common buzzard,TRUE,wild,other,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2021-02-26,FALSE
H12N5|NA|EPI_ISL_1241001|anseriformes|russia|NA|2020-08-29,H12N5,EPI_ISL_1241001,A/mallard/Novosibirsk_region/3541k/2020,2020-08-29,2020.66,2020-08,2020,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,novosibirsk,ru.ns,55.2762232202593,79.7845914423443,NA,NA,NA,NA,2020-08-29,FALSE
H6N5|NA|EPI_ISL_328956|anseriformes|netherlands|NA|2015-09-05,H6N5,EPI_ISL_328956,A/mallard_duck/Netherlands/59/2015,2015-09-05,2015.68,2015-09,2015,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-05,FALSE
H6N5|NA|EPI_ISL_328957|anseriformes|netherlands|NA|2015-09-12,H6N5,EPI_ISL_328957,A/mallard_duck/Netherlands/60/2015,2015-09-12,2015.7,2015-09,2015,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-12,FALSE
H12N5|NA|EPI_ISL_291192|anseriformes|netherlands|NA|2015-09-06,H12N5,EPI_ISL_291192,A/Mallard/Netherlands/15013156/2015,2015-09-06,2015.68,2015-09,2015,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-06,FALSE
H12N5|NA|EPI_ISL_291191|anseriformes|netherlands|NA|2015-08-06,H12N5,EPI_ISL_291191,A/Mallard/Netherlands/15011910/2015,2015-08-06,2015.59,2015-08,2015,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-06,FALSE
H10N5|NA|EPI_ISL_502604|anseriformes|belgium|NA|2016-12-16,H10N5,EPI_ISL_502604,A/Anas_platyrhynchos/Belgium/1H189445/2016,2016-12-16,2016.96,2016-12,2016,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,belgium,bel,50.64017310615,4.66939027974939,NA,NA,NA,NA,NA,NA,NA,NA,2016-12-16,FALSE
H10N5|NA|EPI_ISL_502609|anseriformes|belgium|NA|2017-01-10,H10N5,EPI_ISL_502609,A/Anas_platyrhynchos/Belgium/398_H189467/2017,2017-01-10,2017.02,2017-01,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,belgium,bel,50.64017310615,4.66939027974939,NA,NA,NA,NA,NA,NA,NA,NA,2017-01-10,FALSE
H7N5|NA|EPI_ISL_502610|anseriformes|belgium|NA|2017-01-13,H7N5,EPI_ISL_502610,A/Anas_platyrhynchos/Belgium/467_H191864/2017,2017-01-13,2017.03,2017-01,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,belgium,bel,50.64017310615,4.66939027974939,NA,NA,NA,NA,NA,NA,NA,NA,2017-01-13,FALSE
H2N5|NA|EPI_ISL_397752|charadriiformes|united_states|NA|2017-12-09,H2N5,EPI_ISL_397752,A/ruddy_turnstone/South_Carolina/UGAI17-4979/2017,2017-12-09,2017.94,2017-12,2017,Aves,charadriiformes,scolopacidae,arenaria interpres,ruddy turnstone,TRUE,wild,charadriiformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,south carolina,us.sc,33.9148641047898,-80.8916569950667,NA,NA,NA,NA,2017-12-09,FALSE
H6N5|NA|EPI_ISL_30812|anseriformes|netherlands|NA|2007-01-01,H6N5,EPI_ISL_30812,A/mallard/Netherlands/11/2007,2007-01-01,2007,2007-01,2007,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2007-01-01,FALSE
H6N5|NA|EPI_ISL_243404|anseriformes|netherlands|NA|2007-11-01,H6N5,EPI_ISL_243404,A/mallard_duck/Netherlands/13/2007,2007-11-01,2007.83,2007-11,2007,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2007-11-01,FALSE
H6N5|NA|EPI_ISL_174892|anseriformes|bulgaria|NA|2010-04-12,H6N5,EPI_ISL_174892,A/mule_duck/Bulgaria/674/2010,2010-04-12,2010.28,2010-04,2010,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,bulgaria,bgr,42.7584172195881,25.2179149681535,NA,NA,NA,NA,NA,NA,NA,NA,2010-04-12,FALSE
H12N5|NA|EPI_ISL_329024|anseriformes|netherlands|NA|2008-12-22,H12N5,EPI_ISL_329024,A/mallard_duck/Netherlands/83/2008,2008-12-22,2008.97,2008-12,2008,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2008-12-22,FALSE
H6N5|NA|EPI_ISL_63354|anseriformes|france|NA|2007-01-01,H6N5,EPI_ISL_63354,A/Anas_plathyrhynchos/Spain/1252/2007,2007-01-01,2007,2007-01,2007,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,NA,NA,NA,NA,2007-01-01,FALSE
H15N5|NA|EPI_ISL_267231|anseriformes|sweden|NA|2012-12-05,H15N5,EPI_ISL_267231,A/mallard_duck/Sweden/139899/2012,2012-12-05,2012.93,2012-12,2012,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-05,FALSE
H15N5|NA|EPI_ISL_267161|anseriformes|sweden|NA|2012-12-06,H15N5,EPI_ISL_267161,A/mallard_duck/Sweden/139937/2012,2012-12-06,2012.93,2012-12,2012,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-06,FALSE
H15N5|NA|EPI_ISL_267408|anseriformes|sweden|NA|2012-11-30,H15N5,EPI_ISL_267408,A/mallard_duck/Sweden/139647/2012,2012-11-30,2012.91,2012-11,2012,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-30,FALSE
H15N5|NA|EPI_ISL_267278|anseriformes|sweden|NA|2012-11-28,H15N5,EPI_ISL_267278,A/mallard_duck/Sweden/139579/2012,2012-11-28,2012.91,2012-11,2012,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2012-11-28,FALSE
H15N5|NA|EPI_ISL_267395|anseriformes|sweden|NA|2012-12-03,H15N5,EPI_ISL_267395,A/mallard_duck/Sweden/139752/2012,2012-12-03,2012.92,2012-12,2012,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-03,FALSE
H15N5|NA|EPI_ISL_267421|anseriformes|sweden|NA|2012-12-01,H15N5,EPI_ISL_267421,A/mallard_duck/Sweden/139703/2012,2012-12-01,2012.92,2012-12,2012,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2012-12-01,FALSE
H7N5|NA|EPI_ISL_267186|anseriformes|netherlands|NA|2014-10-28,H7N5,EPI_ISL_267186,A/mallard_duck/Netherlands/8/2014,2014-10-28,2014.82,2014-10,2014,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-28,FALSE
H12N5|NA|EPI_ISL_267409|anseriformes|netherlands|NA|2011-08-01,H12N5,EPI_ISL_267409,A/mallard_duck/Netherlands/4/2011,2011-08-01,2011.58,2011-08,2011,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,NA,2011-08-01,FALSE
H5N5|NA|EPI_ISL_287564|anseriformes|netherlands|NA|2016-11-14,H5N5,EPI_ISL_287564,A/T_Dk/NL-Werkendam/16014159-001/2016,2016-11-14,2016.87,2016-11,2016,Aves,anseriformes,anatidae,aythya fuligula,tufted duck,TRUE,wild,anseriformes-wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-brabant,nl.nb,51.5616727876811,5.19541346074046,NA,NA,NA,NA,2016-11-14,FALSE
H10N5|NA|EPI_ISL_133000|anseriformes|south_korea|NA|2008-11-01,H10N5,EPI_ISL_133000,A/wild_duck/Korea/SH12-7/2008,2008-11-01,2008.83,2008-11,2008,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,NA,NA,NA,2008-11-01,FALSE
H2N5|NA|EPI_ISL_189705|charadriiformes|united_states|NA|2012-02-22,H2N5,EPI_ISL_189705,A/black-headed_gull/Republic_of_Georgia/9/2012,2012-02-22,2012.14,2012-02,2012,Aves,charadriiformes,laridae,chroicocephalus ridibundus,black-headed gull,TRUE,wild,charadriiformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,georgia,us.ga,32.6403385373358,-83.4405725551842,NA,NA,NA,NA,2012-02-22,FALSE
H4N5|NA|EPI_ISL_84864|anseriformes|japan|NA|2001-01-01,H4N5,EPI_ISL_84864,A/duck/Hokkaido/1058/2001,2001-01-01,2001,2001-01,2001,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,NA,NA,NA,NA,2001-01-01,FALSE
H12N5|NA|EPI_ISL_89573|anseriformes|vietnam|NA|2009-01-01,H12N5,EPI_ISL_89573,A/duck/Vietnam/G18/2009,2009-01-01,2009,2009-01,2009,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,vietnam,vnm,16.5422416723933,106.354375350692,NA,NA,NA,NA,NA,NA,NA,NA,2009-01-01,FALSE
H4N5|NA|EPI_ISL_373|anseriformes|japan|NA|2001-01-01,H4N5,EPI_ISL_373,A/duck/Hokkaido/1058/01/NA,2001-01-01,2001,2001-01,2001,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,NA,NA,NA,NA,2001-01-01,FALSE
H10N5|NA|EPI_ISL_391|anseriformes|japan|NA|2004-01-01,H10N5,EPI_ISL_391,A/duck/Hokkaido/24/04/NA,2004-01-01,2004,2004-01,2004,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,NA,NA,NA,NA,2004-01-01,FALSE
H10N5|NA|EPI_ISL_390|anseriformes|mongolia|NA|2003-01-01,H10N5,EPI_ISL_390,A/duck/Mongolia/149/03/NA,2003-01-01,2003,2003-01,2003,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,NA,NA,NA,NA,2003-01-01,FALSE
H5N5|NA|EPI_ISL_2652004|accipitriformes|sweden|NA|2021-05-24,H5N5,EPI_ISL_2652004,A/White-Tailed_Eagle/Sweden/SVA210527SZ0358/KN002111/C-2021/NA,2021-05-24,2021.39,2021-05,2021,Aves,accipitriformes,accipitridae,haliaeetus albicilla,white-tailed eagle,TRUE,wild,other,northern europe,sweden,swe,62.374013544985,16.2835241791686,NA,NA,NA,NA,NA,NA,NA,NA,2021-05-24,FALSE
H12N5|NA|EPI_ISL_331295|anseriformes|russia|NA|2017-09-03,H12N5,EPI_ISL_331295,A/teal/Chany/324/2017,2017-09-03,2017.67,2017-09,2017,Aves,anseriformes,anatidae,anatidae sp. (teal sp.),teal sp.,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,novosibirsk,ru.ns,55.2762232202593,79.7845914423443,NA,NA,NA,NA,2017-09-03,FALSE
H12N5|NA|EPI_ISL_502613|anseriformes|belgium|NA|2018-08-29,H12N5,EPI_ISL_502613,A/Anas_platyrhynchos/Belgium/7828/2018,2018-08-29,2018.66,2018-08,2018,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,belgium,bel,50.64017310615,4.66939027974939,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-29,FALSE
H12N5|NA|EPI_ISL_331307|anseriformes|russia|NA|2018-01-23,H12N5,EPI_ISL_331307,A/teal/Dagestan/1017/2018,2018-01-23,2018.06,2018-01,2018,Aves,anseriformes,anatidae,anatidae sp. (teal sp.),teal sp.,TRUE,wild,anseriformes-wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,dagestan,ru.da,43.0199724243525,46.8879064209307,NA,NA,NA,NA,2018-01-23,FALSE
H12N5|NA|EPI_ISL_17982402|anseriformes|poland|NA|2018-09-14,H12N5,EPI_ISL_17982402,A/common_teal/Poland/P079w25_mixed_H12N5/2018,2018-09-14,2018.7,2018-09,2018,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-14,FALSE
H12N5|NA|EPI_ISL_17982398|anseriformes|poland|NA|2018-09-14,H12N5,EPI_ISL_17982398,A/common_teal/Poland/P079w24_mixed_H12N5/2018,2018-09-14,2018.7,2018-09,2018,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-14,FALSE
H12N5|NA|EPI_ISL_395083|anseriformes|russia|NA|2018-09-29,H12N5,EPI_ISL_395083,A/mallard/Novosibirsk_region/964k/2018,2018-09-29,2018.74,2018-09,2018,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,novosibirsk,ru.ns,55.2762232202593,79.7845914423443,NA,NA,NA,NA,2018-09-29,FALSE
H7N5|NA|EPI_ISL_399737|anseriformes|cambodia|NA|2018-04-05,H7N5,EPI_ISL_399737,A/duck/Cambodia/C70W14M/2018,2018-04-05,2018.26,2018-04,2018,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,south-eastern asia,cambodia,khm,12.7097809911859,104.914484966688,NA,NA,NA,NA,NA,NA,NA,NA,2018-04-05,FALSE
H12N5|NA|EPI_ISL_337402|anseriformes|russia|NA|2018-09-29,H12N5,EPI_ISL_337402,A/mallard/Novosibirsk_region/962k/2018,2018-09-29,2018.74,2018-09,2018,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,novosibirsk,ru.ns,55.2762232202593,79.7845914423443,NA,NA,NA,NA,2018-09-29,FALSE
H12N5|NA|EPI_ISL_395082|anseriformes|russia|NA|2018-10-01,H12N5,EPI_ISL_395082,A/mallard/Novosibirsk_region/999k/2018,2018-10-01,2018.75,2018-10,2018,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,novosibirsk,ru.ns,55.2762232202593,79.7845914423443,NA,NA,NA,NA,2018-10-01,FALSE
H12N5|NA|EPI_ISL_337571|anseriformes|russia|NA|2018-10-01,H12N5,EPI_ISL_337571,A/shoveler/Novosibirsk_region/999k/2018,2018-10-01,2018.75,2018-10,2018,Aves,anseriformes,anatidae,spatula clypeata,northern shoveler,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,novosibirsk,ru.ns,55.2762232202593,79.7845914423443,NA,NA,NA,NA,2018-10-01,FALSE
H12N5|NA|EPI_ISL_400270|anseriformes|russia|NA|2019-09-07,H12N5,EPI_ISL_400270,A/Common_Teal/Chany_Lake/40/2019,2019-09-07,2019.68,2019-09,2019,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,novosibirsk,ru.ns,55.2762232202593,79.7845914423443,NA,NA,NA,NA,2019-09-07,FALSE
H10N5|NA|EPI_ISL_15620318|environment|bangladesh|NA|2022-01-29,H10N5,EPI_ISL_15620318,A/environment/Bangladesh/52158/2022,2022-01-29,2022.08,2022-01,2022,environment,environment,environment,NA,environment,FALSE,wild,environment,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-29,FALSE
H10N5|NA|EPI_ISL_15620315|environment|bangladesh|NA|2022-01-29,H10N5,EPI_ISL_15620315,A/environment/Bangladesh/52157/2022,2022-01-29,2022.08,2022-01,2022,environment,environment,environment,NA,environment,FALSE,wild,environment,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-29,FALSE
H6N5|NA|EPI_ISL_18514067|anseriformes|norway|NA|2023-10-08,H6N5,EPI_ISL_18514067,A/Eurasian_teal/Norway/2023-07-2933-4/NA,2023-10-08,2023.77,2023-10,2023,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,northern europe,norway,nor,63.9836330810339,12.3044196327525,NA,NA,NA,NA,NA,NA,NA,NA,2023-10-08,FALSE
H12N5|NA|EPI_ISL_400280|anseriformes|russia|NA|2019-10-13,H12N5,EPI_ISL_400280,A/Gadwall/Buryatia/2252/2019,2019-10-13,2019.78,2019-10,2019,Aves,anseriformes,anatidae,mareca strepera,gadwall,TRUE,wild,anseriformes-wild,eastern asia,russia,rus,66.0376616061812,95.7970903417469,buryat,ru.bu,53.5593936765214,109.267398204686,NA,NA,NA,NA,2019-10-13,FALSE
H9N5|NA|EPI_ISL_203617|charadriiformes|singapore|NA|2015-09-09,H9N5,EPI_ISL_203617,A/common_redshank/Singapore/F83-2/2015,2015-09-09,2015.69,2015-09,2015,Aves,charadriiformes,scolopacidae,tringa totanus,common redshank,TRUE,wild,charadriiformes-wild,south-eastern asia,singapore,sgp,1.35345915155552,103.815058460924,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-09,FALSE
H9N5|NA|EPI_ISL_203616|charadriiformes|singapore|NA|2015-09-09,H9N5,EPI_ISL_203616,A/common_redshank/Singapore/F83-1/2015,2015-09-09,2015.69,2015-09,2015,Aves,charadriiformes,scolopacidae,tringa totanus,common redshank,TRUE,wild,charadriiformes-wild,south-eastern asia,singapore,sgp,1.35345915155552,103.815058460924,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-09,FALSE
H9N5|NA|EPI_ISL_203129|charadriiformes|singapore|NA|2015-09-09,H9N5,EPI_ISL_203129,A/common_redshank/Singapore/F83-2/2015,2015-09-09,2015.69,2015-09,2015,Aves,charadriiformes,scolopacidae,tringa totanus,common redshank,TRUE,wild,charadriiformes-wild,south-eastern asia,singapore,sgp,1.35345915155552,103.815058460924,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-09,FALSE
H9N5|NA|EPI_ISL_203128|charadriiformes|singapore|NA|2015-09-09,H9N5,EPI_ISL_203128,A/common_redshank/Singapore/F83-1/2015,2015-09-09,2015.69,2015-09,2015,Aves,charadriiformes,scolopacidae,tringa totanus,common redshank,TRUE,wild,charadriiformes-wild,south-eastern asia,singapore,sgp,1.35345915155552,103.815058460924,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-09,FALSE
H12N5|NA|EPI_ISL_400287|anseriformes|russia|NA|2019-09-07,H12N5,EPI_ISL_400287,A/Shoveler/Chany_Lake/68/2019,2019-09-07,2019.68,2019-09,2019,Aves,anseriformes,anatidae,spatula clypeata,northern shoveler,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,novosibirsk,ru.ns,55.2762232202593,79.7845914423443,NA,NA,NA,NA,2019-09-07,FALSE
H12N5|NA|EPI_ISL_400284|anseriformes|russia|NA|2019-09-01,H12N5,EPI_ISL_400284,A/Garganey/Omsk_Region/118/2019,2019-09-01,2019.67,2019-09,2019,Aves,anseriformes,anatidae,spatula querquedula,garganey,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,NA,NA,NA,NA,2019-09-01,FALSE
H12N5|NA|EPI_ISL_400276|anseriformes|russia|NA|2019-10-12,H12N5,EPI_ISL_400276,A/Gadwall/Buryatia/2206/2019,2019-10-12,2019.78,2019-10,2019,Aves,anseriformes,anatidae,mareca strepera,gadwall,TRUE,wild,anseriformes-wild,eastern asia,russia,rus,66.0376616061812,95.7970903417469,buryat,ru.bu,53.5593936765214,109.267398204686,NA,NA,NA,NA,2019-10-12,FALSE
